run,bioproject,biosample,amikacin,capreomycin,ciprofloxacin,ethambutol,ethionamide,isoniazid,kanamycin,levofloxacin,moxifloxacin,ofloxacin,para-aminosalicylic_acid,pyrazinamide,rifampicin,streptomycin
SRR6797667,PRJNA428596,SAMN08629054,,,,,,S,,,S,S,,,S,
SRR6797666,PRJNA428596,SAMN08629055,,,,,,S,,,S,S,,,S,
SRR6797665,PRJNA428596,SAMN08629584,,,,,,S,,,S,S,,,S,
SRR6797664,PRJNA428596,SAMN08629482,,,,,,S,,,S,S,,,S,
SRR6797663,PRJNA428596,SAMN08629061,,,,,,S,,,S,S,,,R,
SRR6797662,PRJNA428596,SAMN08629446,,,,,,R,,,S,S,,,S,
SRR6797661,PRJNA428596,SAMN08629447,,,,,,S,,,S,S,,,S,
SRR6797660,PRJNA428596,SAMN08629448,,,,,,S,,,S,S,,,S,
SRR6797659,PRJNA428596,SAMN08629147,,,,,,S,,,S,S,,R,S,
SRR6797658,PRJNA428596,SAMN08629146,,,,,,S,,,S,S,,,S,
SRR6797657,PRJNA428596,SAMN08629149,,,,,,S,,,S,S,,S,S,
SRR6797656,PRJNA428596,SAMN08629148,,,,,,S,,,S,S,,R,R,
SRR6797655,PRJNA428596,SAMN08629143,,,,,,S,,,S,S,,,S,
SRR6797654,PRJNA428596,SAMN08629142,,,,,,S,,,S,S,,,S,
SRR6797653,PRJNA428596,SAMN08629145,,,,,,S,,,,,,,S,
SRR6797652,PRJNA428596,SAMN08629144,,,,,,S,,,S,S,,,S,
SRR6797651,PRJNA428596,SAMN08629442,,,,,,R,,,S,S,,,S,
SRR6797650,PRJNA428596,SAMN08629483,,,,,,S,,,S,S,,,S,
SRR6797649,PRJNA428596,SAMN08629151,,,,,,S,,,R,R,,,S,
SRR6797648,PRJNA428596,SAMN08629150,,,,,,S,,,S,S,,,S,
SRR6797647,PRJNA428596,SAMN08629443,,,,,,S,,,S,S,,,S,
SRR6797646,PRJNA428596,SAMN08629444,,,,,,R,S,R,R,R,,R,R,
SRR6797645,PRJNA428596,SAMN08629445,,,,,,R,S,,S,S,,,R,
SRR6797644,PRJNA428596,SAMN08629270,,,,,,R,S,,S,S,,,R,
SRR6797643,PRJNA428596,SAMN08629271,,,,,,S,,,S,S,,,S,
SRR6797642,PRJNA428596,SAMN08629365,,,,,,R,S,,S,S,,R,R,
SRR6797641,PRJNA428596,SAMN08629364,,,,,,R,S,,S,S,,,S,
SRR6797640,PRJNA428596,SAMN08629367,,,,,,R,S,,S,S,,,R,
SRR6797639,PRJNA428596,SAMN08629366,,,,,,S,,,S,S,,R,S,
SRR6797638,PRJNA428596,SAMN08629369,,,,,,R,S,,S,S,,,R,
SRR6797637,PRJNA428596,SAMN08629368,,,,,,R,,,S,S,,R,S,
SRR6797636,PRJNA428596,SAMN08629371,,,,,,S,,,S,S,,,S,
SRR6797635,PRJNA428596,SAMN08629263,,,,,,S,S,,S,S,,,S,
SRR6797634,PRJNA428596,SAMN08629264,,,,,,S,S,,S,S,,,S,
SRR6797633,PRJNA428596,SAMN08629265,,,,,,S,S,,S,S,,,S,
SRR6797632,PRJNA428596,SAMN08629266,,,,,,S,S,,S,S,,S,S,
SRR6797631,PRJNA428596,SAMN08629267,,,,,,R,S,,S,S,,,S,
SRR6797630,PRJNA428596,SAMN08629268,,,,,,R,S,,S,S,,R,S,
SRR6797629,PRJNA428596,SAMN08629269,,,,,,S,S,,S,S,,,S,
SRR6797628,PRJNA428596,SAMN08629486,,,,,,S,,,S,S,,S,S,
SRR6797627,PRJNA428596,SAMN08629303,,,,,,R,S,,R,R,,R,R,
SRR6797626,PRJNA428596,SAMN08629302,,,,,,R,S,,S,S,,S,R,
SRR6797625,PRJNA428596,SAMN08629487,,,,,,S,,,S,S,,,S,
SRR6797624,PRJNA428596,SAMN08629570,,,,,,S,,,R,R,,,S,
SRR6797622,PRJNA428596,SAMN08629564,,,,,,S,,,S,S,,,S,
SRR6797621,PRJNA428596,SAMN08629563,,,,,,S,S,,S,S,,,S,
SRR6797620,PRJNA428596,SAMN08629562,,,,,,S,S,,S,S,,,S,
SRR6797619,PRJNA428596,SAMN08629569,,,,,,R,S,,S,S,,,R,
SRR6797618,PRJNA428596,SAMN08629568,,,,,,S,,,S,S,,,S,
SRR6797617,PRJNA428596,SAMN08629567,,,,,,S,,,S,S,,,S,
SRR6797616,PRJNA428596,SAMN08629566,,,,,,S,S,,S,S,,,S,
SRR6797615,PRJNA428596,SAMN08629464,,,,,,S,,,,,,,S,
SRR6797614,PRJNA428596,SAMN08629465,,,,,,S,,,S,S,,,S,
SRR6797613,PRJNA428596,SAMN08629462,,,,,,S,,,S,S,,,S,
SRR6797612,PRJNA428596,SAMN08629463,,,,,,R,,,S,S,,R,S,
SRR6797611,PRJNA428596,SAMN08629468,,,,,,S,,,S,S,,,S,
SRR6797610,PRJNA428596,SAMN08629242,,,,,,S,S,,S,S,,,S,
SRR6797609,PRJNA428596,SAMN08629466,,,,,,S,,,S,S,,,S,
SRR6797608,PRJNA428596,SAMN08629467,,,,,,S,,,S,S,,,S,
SRR6797607,PRJNA428596,SAMN08629470,,,,,,S,,,S,S,,,S,
SRR6797606,PRJNA428596,SAMN08629243,,,,,,S,S,,S,S,,,S,
SRR6797605,PRJNA428596,SAMN08629481,,,,,,S,,,S,S,,,S,
SRR6797604,PRJNA428596,SAMN08629480,,,,,,S,,,S,S,,,S,
SRR6797603,PRJNA428596,SAMN08629479,,,,,,S,,,S,S,,,S,
SRR6797602,PRJNA428596,SAMN08629478,,,,,,R,S,,S,S,,,R,
SRR6797601,PRJNA428596,SAMN08629477,,,,,,S,,,S,S,,S,S,
SRR6797600,PRJNA428596,SAMN08629476,,,,,,S,,,S,S,,,S,
SRR6797599,PRJNA428596,SAMN08629475,,,,,,S,,,S,S,,,S,
SRR6797598,PRJNA428596,SAMN08629474,,,,,,S,,,S,S,,,S,
SRR6797597,PRJNA428596,SAMN08629473,,,,,,S,,,S,S,,,S,
SRR6797596,PRJNA428596,SAMN08629472,,,,,,S,,,S,S,,,S,
SRR6797595,PRJNA428596,SAMN08629020,,,,,,S,,,S,S,,,S,
SRR6797594,PRJNA428596,SAMN08629021,,,,,,S,,,S,S,,,S,
SRR6797593,PRJNA428596,SAMN08629076,,,,,,S,,,S,S,,,S,
SRR6797592,PRJNA428596,SAMN08629500,,,,,,S,,,S,S,,,S,
SRR6797591,PRJNA428596,SAMN08629501,,,,,,S,,,S,S,,,S,
SRR6797590,PRJNA428596,SAMN08629012,,,,,,S,,,S,S,,,S,
SRR6797589,PRJNA428596,SAMN08629013,,,,,,S,,,S,S,,,S,
SRR6797588,PRJNA428596,SAMN08629014,,,,,,S,,,S,S,,,S,
SRR6797587,PRJNA428596,SAMN08629015,,,,,,S,,,S,S,,,S,
SRR6797586,PRJNA428596,SAMN08629016,,,,,,S,,,S,S,,,S,
SRR6797585,PRJNA428596,SAMN08629017,,,,,,S,,,S,S,,,S,
SRR6797584,PRJNA428596,SAMN08629018,,,,,,S,,R,R,R,,,S,
SRR6797583,PRJNA428596,SAMN08629019,,,,,,S,,,S,S,,,S,
SRR6797582,PRJNA428596,SAMN08629077,,,,,,S,,,S,S,,,S,
SRR6797581,PRJNA428596,SAMN08629469,,,,,,S,,,S,S,,S,S,
SRR6797580,PRJNA428596,SAMN08629491,,,,,,S,,,S,S,,,S,
SRR6797579,PRJNA428596,SAMN08628993,,,,,,S,,,S,S,,,S,
SRR6797578,PRJNA428596,SAMN08628992,,,,,,S,,,S,S,,,S,
SRR6797577,PRJNA428596,SAMN08628995,,,,,,S,,,S,S,,,S,
SRR6797576,PRJNA428596,SAMN08629053,,,,,,S,,R,R,R,,,S,
SRR6797575,PRJNA428596,SAMN08628994,,,,,,S,,,S,S,,,S,
SRR6797574,PRJNA428596,SAMN08629051,,,,,,S,,,S,S,,,S,
SRR6797573,PRJNA428596,SAMN08629050,,,,,,S,,,S,S,,,S,
SRR6797572,PRJNA428596,SAMN08629047,,,,,,S,,,S,S,,,S,
SRR6797571,PRJNA428596,SAMN08628997,,,,,,S,,,S,S,,,S,
SRR6797570,PRJNA428596,SAMN08629049,,,,,,S,,,S,S,,,S,
SRR6797569,PRJNA428596,SAMN08629518,,,,,,S,,,S,S,,,S,
SRR6797568,PRJNA428596,SAMN08629048,,,,,,S,,,S,S,,,S,
SRR6797567,PRJNA428596,SAMN08629592,,,,,,S,,,,,,,S,
SRR6797566,PRJNA428596,SAMN08629060,,,,,,S,,,S,S,,,R,
SRR6797565,PRJNA428596,SAMN08629281,,,,,,S,,,S,S,,,S,
SRR6797564,PRJNA428596,SAMN08629280,,,,,,R,,,S,S,,,S,
SRR6797563,PRJNA428596,SAMN08629273,,,,,,R,S,,S,S,,,R,
SRR6797562,PRJNA428596,SAMN08629272,,,,,,S,,,S,S,,,S,
SRR6797561,PRJNA428596,SAMN08629275,,,,,,R,,,S,S,,S,S,
SRR6797560,PRJNA428596,SAMN08629274,,,,,,R,S,,S,S,,,R,
SRR6797559,PRJNA428596,SAMN08629277,,,,,,S,,,S,S,,,S,
SRR6797558,PRJNA428596,SAMN08629276,,,,,,R,,,S,S,,,S,
SRR6797557,PRJNA428596,SAMN08629279,,,,,,R,,,S,S,,,S,
SRR6797556,PRJNA428596,SAMN08629278,,,,,,R,S,S,S,S,,,R,
SRR6797555,PRJNA428596,SAMN08629111,,,,,,S,,,S,S,,,S,
SRR6797554,PRJNA428596,SAMN08629110,,,,,,S,,,S,S,,,S,
SRR6797553,PRJNA428596,SAMN08629375,,,,,,S,,R,R,R,,,S,
SRR6797552,PRJNA428596,SAMN08629103,,,,,,S,,,S,S,,,S,
SRR6797551,PRJNA428596,SAMN08629102,,,,,,S,,,S,S,,,S,
SRR6797550,PRJNA428596,SAMN08629105,,,,,,S,,,S,S,,,S,
SRR6797549,PRJNA428596,SAMN08629104,,,,,,S,,,S,S,,,S,
SRR6797548,PRJNA428596,SAMN08629107,,,,,,S,,,S,S,,,S,
SRR6797547,PRJNA428596,SAMN08629106,,,,,,S,,,S,S,,,S,
SRR6797546,PRJNA428596,SAMN08629109,,,,,,S,,,S,S,,,S,
SRR6797545,PRJNA428596,SAMN08629108,,,,,,S,,,S,S,,,S,
SRR6797544,PRJNA428596,SAMN08629300,,,,,,S,,,S,S,,,S,
SRR6797543,PRJNA428596,SAMN08629301,,,,,,S,,,S,S,,,S,
SRR6797542,PRJNA428596,SAMN08629292,,,,,,R,S,,S,S,,R,R,
SRR6797541,PRJNA428596,SAMN08629293,,,,,,R,S,,S,S,,S,R,
SRR6797540,PRJNA428596,SAMN08629294,,,,,,R,,,S,S,,,S,
SRR6797539,PRJNA428596,SAMN08629295,,,,,,R,,,S,S,,,S,
SRR6797538,PRJNA428596,SAMN08629296,,,,,,R,S,,R,R,,,R,
SRR6797537,PRJNA428596,SAMN08629297,,,,,,R,,,S,S,,,R,
SRR6797536,PRJNA428596,SAMN08629298,,,,,,S,,,S,S,,,S,
SRR6797535,PRJNA428596,SAMN08629299,,,,,,S,,,S,S,,,S,
SRR6797534,PRJNA428596,SAMN08629380,,,,,,S,,,S,S,,,S,
SRR6797533,PRJNA428596,SAMN08629214,,,,,,S,,,S,S,,,S,
SRR6797532,PRJNA428596,SAMN08629230,,,,,,S,,,S,S,,,S,
SRR6797531,PRJNA428596,SAMN08629231,,,,,,S,,,S,S,,S,S,
SRR6797530,PRJNA428596,SAMN08629226,,,,,,R,S,,S,S,,,R,
SRR6797529,PRJNA428596,SAMN08629227,,,,,,S,,,S,S,,,S,
SRR6797528,PRJNA428596,SAMN08629228,,,,,,R,,,S,S,,,S,
SRR6797527,PRJNA428596,SAMN08629229,,,,,,S,,,S,S,,,S,
SRR6797526,PRJNA428596,SAMN08629222,,,,,,S,,,S,S,,,S,
SRR6797525,PRJNA428596,SAMN08629223,,,,,,S,,,S,S,,S,S,
SRR6797524,PRJNA428596,SAMN08629224,,,,,,S,,,S,S,,,S,
SRR6797523,PRJNA428596,SAMN08629225,,,,,,S,,,S,S,,,S,
SRR6797522,PRJNA428596,SAMN08629534,,,,,,S,,,S,R,,,S,
SRR6797521,PRJNA428596,SAMN08629535,,,,,,S,,,S,S,,,S,
SRR6797520,PRJNA428596,SAMN08629532,,,,,,S,,,S,S,,,S,
SRR6797519,PRJNA428596,SAMN08629533,,,,,,S,,,S,S,,,S,
SRR6797518,PRJNA428596,SAMN08629421,,,,,,S,,,,,,,S,
SRR6797516,PRJNA428596,SAMN08629536,,,,,,S,,,S,S,,,S,
SRR6797515,PRJNA428596,SAMN08629537,,,,,,S,,,S,S,,,S,
SRR6797514,PRJNA428596,SAMN08629417,,,,,,S,,,S,S,,,S,
SRR6797513,PRJNA428596,SAMN08629416,,,,,,S,,,S,S,,S,S,
SRR6797512,PRJNA428596,SAMN08629419,,,,,,S,,,S,S,,,S,
SRR6797511,PRJNA428596,SAMN08629418,,,,,,S,,,S,S,,,S,
SRR6797510,PRJNA428596,SAMN08629413,,,,,,S,,,,,,,S,
SRR6797509,PRJNA428596,SAMN08629412,,,,,,S,,,S,S,,,S,
SRR6797508,PRJNA428596,SAMN08629415,,,,,,S,,,S,S,,,S,
SRR6797507,PRJNA428596,SAMN08629414,,,,,,S,,,S,S,,,S,
SRR6797506,PRJNA428596,SAMN08629003,,,,,,S,,,S,S,,,S,
SRR6797505,PRJNA428596,SAMN08629002,,,,,,S,,,S,S,,,S,
SRR6797504,PRJNA428596,SAMN08629005,,,,,,S,,,S,S,,,S,
SRR6797503,PRJNA428596,SAMN08629004,,,,,,S,,,S,S,,,S,
SRR6797502,PRJNA428596,SAMN08629007,,,,,,S,,,S,S,,,S,
SRR6797501,PRJNA428596,SAMN08629006,,,,,,S,,,S,S,,,S,
SRR6797500,PRJNA428596,SAMN08629009,,,,,,S,,,S,S,,,S,
SRR6797499,PRJNA428596,SAMN08629008,,,,,,S,,,S,S,,,S,
SRR6797498,PRJNA428596,SAMN08629011,,,,,,S,,R,R,R,,,S,
SRR6797497,PRJNA428596,SAMN08629010,,,,,,S,,,S,S,,,S,
SRR6797496,PRJNA428596,SAMN08629542,,,,,,R,,,S,S,,,R,
SRR6797495,PRJNA428596,SAMN08629152,,,,,,S,,,S,S,,,S,
SRR6797494,PRJNA428596,SAMN08629153,,,,,,S,,,S,S,,,S,
SRR6797493,PRJNA428596,SAMN08629154,,,,,,S,,,R,R,,,S,
SRR6797492,PRJNA428596,SAMN08629155,,,,,,R,,,S,S,,,R,
SRR6797491,PRJNA428596,SAMN08629156,,,,,,S,,,S,S,,,S,
SRR6797490,PRJNA428596,SAMN08629157,,,,,,S,,,S,S,,,S,
SRR6797489,PRJNA428596,SAMN08629158,,,,,,S,,,S,S,,,S,
SRR6797488,PRJNA428596,SAMN08629159,,,,,,S,,R,R,R,,,S,
SRR6797487,PRJNA428596,SAMN08629160,,,,,,S,,S,S,R,,,S,
SRR6797486,PRJNA428596,SAMN08629161,,,,,,S,,,S,S,,,S,
SRR6797485,PRJNA428596,SAMN08629523,,,,,,S,,,S,S,,,S,
SRR6797484,PRJNA428596,SAMN08629551,,,,,,S,,,S,S,,,S,
SRR6797483,PRJNA428596,SAMN08629550,,,,,,S,,,S,S,,S,S,
SRR6797482,PRJNA428596,SAMN08629522,,,,,,S,,,S,S,,S,S,
SRR6797481,PRJNA428596,SAMN08629259,,,,,,R,S,,S,S,,,R,
SRR6797480,PRJNA428596,SAMN08629258,,,,,,R,S,,S,S,,S,S,
SRR6797479,PRJNA428596,SAMN08629257,,,,,,R,S,,S,S,,,S,
SRR6797478,PRJNA428596,SAMN08629256,,,,,,S,S,,S,S,,,S,
SRR6797477,PRJNA428596,SAMN08629255,,,,,,S,S,,S,S,,,S,
SRR6797476,PRJNA428596,SAMN08629254,,,,,,S,S,,S,S,,,S,
SRR6797475,PRJNA428596,SAMN08629253,,,,,,S,S,,S,S,,,S,
SRR6797474,PRJNA428596,SAMN08629252,,,,,,R,S,,S,S,,,R,
SRR6797473,PRJNA428596,SAMN08629591,,,,,,S,,S,S,S,,,S,
SRR6797472,PRJNA428596,SAMN08629261,,,,,,S,S,,S,S,,,S,
SRR6797471,PRJNA428596,SAMN08629260,,,,,,S,S,,S,S,,,S,
SRR6797470,PRJNA428596,SAMN08629590,,,,,,S,,,S,S,,,S,
SRR6797469,PRJNA428596,SAMN08629374,,,,,,S,,,S,S,,,S,
SRR6797468,PRJNA428596,SAMN08629578,,,,,,S,,,S,S,,,S,
SRR6797467,PRJNA428596,SAMN08629579,,,,,,S,,,S,S,,,S,
SRR6797466,PRJNA428596,SAMN08629576,,,,,,S,,,S,S,,,S,
SRR6797465,PRJNA428596,SAMN08629577,,,,,,S,,,S,S,,,S,
SRR6797464,PRJNA428596,SAMN08629574,,,,,,S,,,S,S,,,S,
SRR6797463,PRJNA428596,SAMN08629575,,,,,,S,,,S,S,,,S,
SRR6797461,PRJNA428596,SAMN08629573,,,,,,S,,,S,S,,,S,
SRR6797460,PRJNA428596,SAMN08629580,,,,,,S,,,S,S,,,S,
SRR6797459,PRJNA428596,SAMN08629581,,,,,,S,,,S,S,,,S,
SRR6797458,PRJNA428596,SAMN08629453,,,,,,R,S,,S,S,,S,R,
SRR6797457,PRJNA428596,SAMN08629452,,,,,,S,,,S,S,,,R,
SRR6797456,PRJNA428596,SAMN08629455,,,,,,R,S,,S,S,,,R,
SRR6797455,PRJNA428596,SAMN08629454,,,,,,S,,,S,S,,,S,
SRR6797454,PRJNA428596,SAMN08629457,,,,,,S,,,S,S,,,S,
SRR6797453,PRJNA428596,SAMN08629456,,,,,,R,,,S,S,,,S,
SRR6797452,PRJNA428596,SAMN08629459,,,,,,S,,,S,S,,S,S,
SRR6797451,PRJNA428596,SAMN08629458,,,,,,S,,,S,S,,R,R,
SRR6797450,PRJNA428596,SAMN08629461,,,,,,S,,,S,S,,,S,
SRR6797449,PRJNA428596,SAMN08629460,,,,,,S,,,S,S,,,S,
SRR6797448,PRJNA428596,SAMN08629449,,,,,,S,,,S,S,,,S,
SRR6797447,PRJNA428596,SAMN08629340,,,,,,S,,,S,S,,,S,
SRR6797446,PRJNA428596,SAMN08629341,,,,,,S,,,S,S,,,S,
SRR6797445,PRJNA428596,SAMN08629336,,,,,,S,,,S,S,,,S,
SRR6797444,PRJNA428596,SAMN08629337,,,,,,S,,,S,S,,,S,
SRR6797443,PRJNA428596,SAMN08629338,,,,,,S,,,S,S,,,S,
SRR6797442,PRJNA428596,SAMN08629339,,,,,,S,,,S,S,,,S,
SRR6797441,PRJNA428596,SAMN08629332,,,,,,S,,,S,S,,,S,
SRR6797440,PRJNA428596,SAMN08629333,,,,,,S,,,S,S,,,S,
SRR6797439,PRJNA428596,SAMN08629334,,,,,,S,,,S,S,,S,S,
SRR6797438,PRJNA428596,SAMN08629335,,,,,,S,,,S,S,,,S,
SRR6797434,PRJNA428596,SAMN08629506,,,,,,S,,,S,S,,,S,
SRR6797431,PRJNA428596,SAMN08629503,,,,,,S,,,S,S,,,S,
SRR6797430,PRJNA428596,SAMN08629502,,,,,,S,,,S,S,,,S,
SRR6797428,PRJNA428596,SAMN08629504,,,,,,S,,,S,S,,,S,
SRR6797427,PRJNA428596,SAMN08629363,,,,,,R,S,,S,S,,,S,
SRR6797426,PRJNA428596,SAMN08629362,,,,,,R,S,,S,S,,R,R,
SRR6797425,PRJNA428596,SAMN08629040,,,,,,S,,,S,S,,,S,
SRR6797424,PRJNA428596,SAMN08629041,,,,,,S,,,S,S,,,S,
SRR6797423,PRJNA428596,SAMN08629038,,,,,,S,,,S,S,,,S,
SRR6797422,PRJNA428596,SAMN08629039,,,,,,S,,,S,S,,,S,
SRR6797421,PRJNA428596,SAMN08629036,,,,,,S,S,,S,S,,,S,
SRR6797420,PRJNA428596,SAMN08629037,,,,,,S,,,S,S,,,S,
SRR6797419,PRJNA428596,SAMN08629034,,,,,,S,,,S,S,,,S,
SRR6797418,PRJNA428596,SAMN08629035,,,,,,R,S,,S,S,,,R,
SRR6797417,PRJNA428596,SAMN08629032,,,,,,S,,,S,S,,,S,
SRR6797416,PRJNA428596,SAMN08629033,,,,,,S,,,S,S,,,S,
SRR6797415,PRJNA428596,SAMN08629262,,,,,,S,S,,S,S,,,S,
SRR6797414,PRJNA428596,SAMN08629370,,,,,,R,S,,S,S,,R,R,
SRR6797413,PRJNA428596,SAMN08629046,,,,,,S,,,S,S,,,S,
SRR6797412,PRJNA428596,SAMN08629116,,,,,,S,,,,,,,S,
SRR6797411,PRJNA428596,SAMN08629117,,,,,,R,,,S,R,,,S,
SRR6797410,PRJNA428596,SAMN08629118,,,,,,S,,,S,S,,,S,
SRR6797409,PRJNA428596,SAMN08629119,,,,,,S,,,S,S,,,S,
SRR6797408,PRJNA428596,SAMN08629112,,,,,,S,,,S,S,,,S,
SRR6797407,PRJNA428596,SAMN08629113,,,,,,S,,,S,S,,,S,
SRR6797406,PRJNA428596,SAMN08629114,,,,,,S,,,S,S,,,S,
SRR6797405,PRJNA428596,SAMN08629115,,,,,,S,,,S,S,,,S,
SRR6797404,PRJNA428596,SAMN08629120,,,,,,S,,,S,S,,,S,
SRR6797403,PRJNA428596,SAMN08629121,,,,,,S,,,S,S,,,S,
SRR6797402,PRJNA428596,SAMN08629309,,,,,,S,,,S,S,,,S,
SRR6797401,PRJNA428596,SAMN08629308,,,,,,S,,R,R,R,,,S,
SRR6797400,PRJNA428596,SAMN08629307,,,,,,S,,,S,S,,,S,
SRR6797399,PRJNA428596,SAMN08629306,,,,,,S,,,S,S,,,S,
SRR6797398,PRJNA428596,SAMN08629305,,,,,,S,,,S,S,,,S,
SRR6797397,PRJNA428596,SAMN08629304,,,,,,S,,,S,S,,,S,
SRR6797396,PRJNA428596,SAMN08629250,,,,,,R,S,,S,S,,,S,
SRR6797395,PRJNA428596,SAMN08629251,,,,,,S,S,,S,S,,,S,
SRR6797394,PRJNA428596,SAMN08629248,,,,,,S,S,,S,S,,R,S,
SRR6797393,PRJNA428596,SAMN08629249,,,,,,R,S,,S,S,,,R,
SRR6797392,PRJNA428596,SAMN08629246,,,,,,R,S,,S,S,,,S,
SRR6797391,PRJNA428596,SAMN08629247,,,,,,R,S,,S,S,,,S,
SRR6797390,PRJNA428596,SAMN08629244,,,,,,S,S,S,S,S,,,S,
SRR6797389,PRJNA428596,SAMN08629245,,,,,,R,S,,S,S,,R,R,
SRR6797388,PRJNA428596,SAMN08629311,,,,,,S,,,S,S,,,S,
SRR6797387,PRJNA428596,SAMN08629310,,,,,,S,,,,,,,S,
SRR6797386,PRJNA428596,SAMN08629372,,,,,,S,,,S,S,,,S,
SRR6797385,PRJNA428596,SAMN08629373,,,,,,R,,,S,S,,,S,
SRR6797384,PRJNA428596,SAMN08629221,,,,,,S,,,S,S,,,S,
SRR6797383,PRJNA428596,SAMN08629220,,,,,,S,,,S,S,,,S,
SRR6797382,PRJNA428596,SAMN08629376,,,,,,S,,R,R,R,,,S,
SRR6797381,PRJNA428596,SAMN08629377,,,,,,S,,,S,S,,,S,
SRR6797380,PRJNA428596,SAMN08629378,,,,,,S,,,S,S,,,S,
SRR6797379,PRJNA428596,SAMN08629379,,,,,,S,,,S,S,,S,S,
SRR6797378,PRJNA428596,SAMN08629215,,,,,,S,,,S,S,,,S,
SRR6797377,PRJNA428596,SAMN08629381,,,,,,S,,,S,S,,,S,
SRR6797376,PRJNA428596,SAMN08629213,,,,,,S,,,S,S,,S,S,
SRR6797375,PRJNA428596,SAMN08629212,,,,,,S,,,S,S,,,S,
SRR6797374,PRJNA428596,SAMN08629219,,,,,,S,,,S,S,,,S,
SRR6797373,PRJNA428596,SAMN08629218,,,,,,S,,,S,S,,,S,
SRR6797372,PRJNA428596,SAMN08629217,,,,,,S,,,S,S,,,S,
SRR6797371,PRJNA428596,SAMN08629216,,,,,,S,,,S,S,,,S,
SRR6797370,PRJNA428596,SAMN08629091,,,,,,S,,,S,S,,,S,
SRR6797369,PRJNA428596,SAMN08629090,,,,,,S,,,S,S,,,S,
SRR6797368,PRJNA428596,SAMN08629083,,,,,,S,,R,R,R,,,R,
SRR6797367,PRJNA428596,SAMN08629082,,,,,,S,,,S,S,,,S,
SRR6797366,PRJNA428596,SAMN08629085,,,,,,S,,,S,S,,,S,
SRR6797365,PRJNA428596,SAMN08629084,,,,,,S,,,S,S,,,S,
SRR6797364,PRJNA428596,SAMN08629087,,,,,,S,,,S,S,,,S,
SRR6797363,PRJNA428596,SAMN08629086,,,,,,S,,,S,S,,,S,
SRR6797362,PRJNA428596,SAMN08629089,,,,,,S,,,S,S,,,S,
SRR6797361,PRJNA428596,SAMN08629088,,,,,,S,,,S,S,,,S,
SRR6797360,PRJNA428596,SAMN08629410,,,,,,S,,,,,,,S,
SRR6797359,PRJNA428596,SAMN08629411,,,,,,S,,,S,S,,,S,
SRR6797358,PRJNA428596,SAMN08629545,,,,,,S,,,S,S,,,S,
SRR6797357,PRJNA428596,SAMN08629544,,,,,,S,,,S,S,,,S,
SRR6797356,PRJNA428596,SAMN08629547,,,,,,S,,,S,S,,,S,
SRR6797355,PRJNA428596,SAMN08629546,,,,,,S,,,S,S,,,S,
SRR6797354,PRJNA428596,SAMN08629549,,,,,,S,,,S,S,,,S,
SRR6797353,PRJNA428596,SAMN08629548,,,,,,S,,,S,S,,,S,
SRR6797352,PRJNA428596,SAMN08629402,,,,,,S,,,S,S,,,S,
SRR6797351,PRJNA428596,SAMN08629403,,,,,,S,,,S,S,,,S,
SRR6797350,PRJNA428596,SAMN08629404,,,,,,S,,,S,S,,,S,
SRR6797349,PRJNA428596,SAMN08629405,,,,,,S,,,S,S,,,S,
SRR6797348,PRJNA428596,SAMN08629406,,,,,,S,,,S,S,,S,S,
SRR6797347,PRJNA428596,SAMN08629407,,,,,,S,,,S,S,,,S,
SRR6797346,PRJNA428596,SAMN08629408,,,,,,S,S,,S,S,,R,S,
SRR6797345,PRJNA428596,SAMN08629409,,,,,,S,,,S,S,,,S,
SRR6797344,PRJNA428596,SAMN08629044,,,,,,S,,,S,S,,,S,
SRR6797343,PRJNA428596,SAMN08629538,,,,,,S,,,S,S,,,S,
SRR6797342,PRJNA428596,SAMN08629543,,,,,,S,,,S,S,,,S,
SRR6797341,PRJNA428596,SAMN08629539,,,,,,S,,,S,S,,S,S,
SRR6797340,PRJNA428596,SAMN08629204,,,,,,R,,,S,S,,,S,
SRR6797339,PRJNA428596,SAMN08629205,,,,,,S,,,S,S,,,S,
SRR6797338,PRJNA428596,SAMN08629202,,,,,,S,,,S,S,,,S,
SRR6797337,PRJNA428596,SAMN08629203,,,,,,S,,,S,S,,,S,
SRR6797336,PRJNA428596,SAMN08629208,,,,,,R,,,S,S,,,S,
SRR6797335,PRJNA428596,SAMN08629209,,,,,,S,,,S,S,,,S,
SRR6797334,PRJNA428596,SAMN08629206,,,,,,S,,,S,S,,,S,
SRR6797333,PRJNA428596,SAMN08629207,,,,,,S,,,S,S,,,S,
SRR6797332,PRJNA428596,SAMN08629210,,,,,,R,S,,S,S,,,R,
SRR6797331,PRJNA428596,SAMN08629211,,,,,,S,,,S,S,,,S,
SRR6797330,PRJNA428596,SAMN08629571,,,,,,S,,,S,S,,,S,
SRR6797329,PRJNA428596,SAMN08629174,,,,,,S,,,S,S,,,S,
SRR6797328,PRJNA428596,SAMN08629175,,,,,,S,,,S,S,,,S,
SRR6797327,PRJNA428596,SAMN08629172,,,,,,S,,,S,S,,,S,
SRR6797326,PRJNA428596,SAMN08629173,,,,,,S,,,S,S,,,S,
SRR6797325,PRJNA428596,SAMN08629178,,,,,,S,,,S,S,,,S,
SRR6797324,PRJNA428596,SAMN08629179,,,,,,S,,,,,,,R,
SRR6797323,PRJNA428596,SAMN08629176,,,,,,S,,,S,S,,R,S,
